"ID","length"
1,12.9629313971336
2,57.9640059804715
3,30.6293924765212
4,46.4881930365064
5,21.2577084557588
6,39.0544076347994
7,60.7529856429045
8,29.4693397231418
9,110.786681942952
10,71.0873887971461
11,54.5736339915276
12,63.0751372127851
13,79.5026308732994
14,164.618632796361
15,173.256271822889
16,66.7798414390193
17,3.70566025843836
18,44.8144958180318
19,34.2187338025796
20,94.4522654432937
21,83.1518216786308
22,56.1227629695791
23,93.5970644602342
24,38.8861326355096
25,73.2111663696241
26,41.5081026136012
27,118.701821638604
28,36.3304040361218
29,42.4680597536028
30,106.332251182135
31,51.5443564320524
32,85.9309589840197
33,100.404654244807
34,43.4036485259994
35,23.4107938495672
36,65.4857017146171
37,41.7441532078708
38,56.6395507713809
39,29.1456360097586
40,88.2040313394079
41,63.4697975991164
42,23.3130230607559
43,73.0748879181167
44,136.119546015111
45,47.6906886622519
46,41.0826172614352
47,23.4767405370246
48,54.0273323346952
49,85.3058361646866
50,37.7270688989964
51,125.737869374795
52,17.6858618806989
53,51.6883757049657
54,107.704151036015
55,81.0821897774345
56,40.2066293821004
57,26.1910476851267
58,47.3487464930264
59,188.292881406531
60,59.5477254767777
61,43.1418441729347
62,9.17757695087287
63,23.4336329203964
64,117.6989625334
65,71.1356411678267
66,99.1034979990768
67,15.1404268258602
68,43.4802761714654
69,36.3266605871222
70,53.9002923431648
71,61.1699417305323
72,86.4785098997906
73,77.0360140836842
74,62.0431120883232
75,122.320032687172
76,141.759265303584
77,35.8092590440572
78,33.0083704967494
79,83.09670327195
80,85.01380388902
81,74.276996305043
82,48.3881048765795
83,37.510312619052
84,121.471360052896
85,48.6032906095517
86,44.9962062187592
87,61.4633925374847
88,97.8140910043956
89,53.0927187716419
90,43.2324337542504
91,82.6459523302412
92,18.3635434992657
93,37.4913374625486
94,35.2625384106038
95,84.7103435817906
96,38.7523330086395
97,76.8272562128884
98,70.2160471457118
99,11.0407640132376
100,64.3169416516875
101,34.3059245585472
102,63.16938962922
103,79.2584099374024
104,104.098143084024
105,50.8226188696151
106,44.1717481825118
107,16.0894102143532
108,29.9177204553045
109,68.1807543479561
110,17.5830093175055
111,68.7134848964715
112,44.9758839790736
113,37.1048443488991
114,67.4630632635797
115,94.5970936492988
116,26.6984136057338
117,27.6017666974808
118,88.0903252011601
119,101.597805367815
120,71.8813231857291
121,41.1030406356053
122,68.6396794953459
123,59.5580165619053
124,68.7518260396019
125,120.164557347956
126,61.0294651988524
127,49.7548240485104
128,34.4366798794218
129,21.3570163848073
130,60.8567828196583
131,64.0908059490301
132,24.9531766974765
133,90.6051259637601
134,74.2259895895684
135,36.3247580713736
136,87.549271749896
137,54.085328924699
138,127.693480095362
139,18.7915420975828
140,79.592123096954
141,45.4809073178262
142,39.8860625296016
143,75.8406219276574
144,7.93413879658873
145,43.3677295245822
146,44.5143551235869
147,32.9099315662156
148,79.9588749352611
149,55.6016810094132
150,48.2087246012351
151,46.0735304824527
152,13.9949995427375
153,97.2627345953564
154,100.629127826772
155,49.2614317759046
156,38.6875100619232
157,37.744132917356
158,88.9510727464823
159,47.668414422049
160,37.0362042405618
161,135.187524372808
162,35.6551780528749
163,72.6681777659753
164,89.628003320954
165,7.16701927407693
166,77.7059288237658
167,34.9334876964648
168,121.466154041129
169,85.937432407783
170,36.093374298263
171,64.352502351631
172,36.1809752464937
173,40.1102005278872
174,95.2836855458875
175,62.2108324290224
176,127.702443739581
177,100.716011005899
178,88.7752362919011
179,105.608785996166
180,20.1558349312578
181,20.0300410600274
182,66.7584289188627
183,21.6362060915097
184,100.516421584897
185,42.2774877144198
186,21.3245532440236
187,27.1874521320264
188,62.9817078329321
189,74.2265693899472
190,20.2008528508339
191,45.8571343929396
192,38.7119306931452
193,54.3008974055657
194,139.324586776298
195,121.228906728092
