"ID","length"
1,27.640780529467
2,6.77011862599243
3,29.6858016280804
4,134.854604304574
5,46.2594238788399
6,64.0443161854577
7,8.47804747648829
8,58.6787598538429
9,29.7505693764418
10,46.7764271311541
11,13.9522457358735
12,93.4735307524553
13,31.5518732184707
14,28.9751641073152
15,51.1546067653385
16,16.9612354080406
17,144.24351922813
18,44.1983466916452
19,21.2560017604755
20,38.6081480830233
21,59.1062515420539
22,43.1336811525126
23,113.387368103202
24,34.2118363703533
25,64.3996821416956
26,8.35800763801261
27,82.3506418808444
28,68.4894392243943
29,36.9310088730227
30,24.6335508717612
31,56.7306141797169
32,76.7082151008791
33,43.7386917543706
34,87.3039342325129
35,32.2147786851095
36,54.2131434395092
37,49.5929446716454
38,27.8039949261695
39,66.8197700815727
40,112.800837110066
41,83.1996974209594
42,84.0023910435775
43,53.1040573934994
44,38.2495182866115
45,57.2179899134248
46,71.0813054639762
47,116.639676151441
48,86.8806731195154
49,24.6721636767167
50,83.5846322535546
51,64.9343298949215
52,53.3362530136587
53,32.7982224506027
54,34.0107794714395
55,89.3706059824192
56,117.541388337469
57,25.9987389494357
58,51.0184966472832
59,145.246813084743
60,60.2073022897888
61,74.2496244659901
62,75.9225381650148
63,39.656635118809
64,95.3259677203072
65,39.3556709000652
66,17.1065772561572
67,110.122224436624
68,116.428327006942
69,39.3528332821796
70,86.2802496210332
71,49.8126193911927
72,16.2780197185569
73,44.8032838830841
74,156.718484790098
75,99.0936919491015
76,55.4833935863082
77,93.6309340028986
78,46.3533912111407
79,59.0245732859837
80,147.632744913093
81,17.0376652859095
82,37.4408706948952
83,80.3497985637982
84,21.9477900534585
85,61.7164287317596
86,38.179275629498
87,97.4250853127674
88,95.1579324245541
89,77.836295220061
90,60.0452694344888
91,85.8980351832373
92,70.7100883903397
93,42.3961413980777
94,36.9759893495831
95,120.611011861383
96,44.0344312829667
97,98.5678744353631
98,90.9390877735178
99,64.0328054273533
100,5.3650822580642
101,148.177638526804
102,17.7937737681513
103,36.3124634858349
104,136.645369652445
105,59.5664596025397
106,24.1013239117381
107,25.0828337302886
108,58.9726636508837
109,42.4932069430484
110,86.7616232298138
111,65.3925735647858
112,38.2057225534321
113,115.301285897208
114,54.4241564021636
115,128.800431538593
116,90.6223639596863
117,69.7556308143821
118,22.323397283332
119,5.79831225787367
120,26.4859490330021
121,79.1333878025809
122,42.1019589507832
123,65.6370931595341
124,41.0569985574292
125,39.3841948598212
126,36.6063488664825
127,65.2378232793094
128,57.5257816412785
129,57.8905890799101
130,42.490342439786
131,62.8586938518157
132,43.6604841727551
133,37.751860199914
134,51.1994193577052
135,118.921774114181
136,47.5513602989849
137,32.0506461867922
138,90.7604477849448
139,34.2358422324632
140,105.955066808944
141,88.0016874233222
142,89.3758778047776
143,22.3789313292435
144,42.8939774934388
145,66.387715597506
146,61.1974300927209
147,121.556409888861
148,44.4747447656361
149,121.349755805264
150,48.7943249012777
151,24.7652900520433
152,65.508732879406
153,58.9266369462106
154,33.6711564793994
155,44.0869542949848
156,135.561616482842
157,16.0763393847148
158,55.4263104115132
159,66.5334861229012
160,78.5523286017001
161,103.258659443279
162,87.4279020745679
163,110.218414034994
164,18.416011062994
165,44.6186275769493
166,50.2352706942154
167,42.8398660865449
168,132.513602439142
169,69.8904826646997
170,42.1846439700649
171,77.1407330149888
172,113.162869553265
173,108.638661383482
174,50.9071495822682
175,62.6219575391812
176,27.763675933713
177,127.342517292436
178,101.586805353078
179,89.6026330467773
180,41.4013661442933
181,82.9878459597073
182,71.0015980775931
183,39.9722935018703
184,43.9266535618784
185,39.12219259457
186,32.8287405222341
187,14.2517740035064
188,78.7120542318811
189,155.193270239992
190,17.1352708617835
191,42.0357354240443
192,40.2749464467259
193,54.8475999009667
194,52.8993867609065
195,174.963732810925
196,60.052440274239
197,79.8192795134009
198,59.3566686420162
199,98.0620031352307
200,36.0228833186241
201,48.8979869123913
202,86.0577379560427
203,67.9647777734713
204,66.2127563190309
205,42.1454970966803
206,32.9828199056608
207,36.8285808773676
208,51.6360888217563
209,58.4569456992169
210,58.8125848142833
211,65.8830602287981
212,34.1101358769202
213,31.6447135356693
214,52.2941351588457
215,51.3008978923572
216,68.4697091855057
217,51.5185566830285
218,42.717781393988
219,75.2149442809426
220,86.4563612961437
221,12.5535464243995
222,34.3484962441046
223,51.3293149155895
224,126.195966895927
225,39.1184974292511
226,20.7374000453498
227,99.7378477360406
228,43.9385704879422
229,19.6225563069024
230,44.1049200707959
231,74.8186847622146
232,98.4162196953148
233,56.8022163389831
234,42.0624683929289
